"iddate","year","idgeo","isoalpha3","fuente","indicator","area","quintile","sex","education_level","age","ethnicity","disability","migration","value","level","se","cv","sample","quality_check"
"year",2012,"country","SLV","SLV-EHPM","vulnerable","Total","Total","Total","Total","15_24","Total","Total","Total",0.434585860687062,551539,0.000440018373187844,0.10125004354541,17726,""
"year",2012,"country","SLV","SLV-EHPM","vulnerable","Total","Total","Total","Total","25_64","Total","Total","Total",0.425929480531141,1100612,0.000307611948928242,0.0722213331053406,33613,""
"year",2012,"country","SLV","SLV-EHPM","vulnerable","Total","Total","Total","Total","65+","Total","Total","Total",0.424281243480075,203358,0.000713885221264996,0.168257549027977,6433,""
"year",2012,"country","SLV","SLV-EHPM","vulnerable","rural","Total","men","Total","Total","Total","Total","Total",0.276250559550057,297455,0.0004309100767526,0.155985232194441,19158,""
"year",2012,"country","SLV","SLV-EHPM","vulnerable","urban","Total","men","Total","Total","Total","Total","Total",0.484897524925082,865031,0.000374180326779083,0.0771668873411749,20170,""
"year",2012,"country","SLV","SLV-EHPM","vulnerable","rural","Total","women","Total","Total","Total","Total","Total",0.273028681135344,308316,0.000419245952262734,0.153553813657734,20227,""
"year",2012,"country","SLV","SLV-EHPM","vulnerable","urban","Total","women","Total","Total","Total","Total","Total",0.492835084960199,1024098,0.000346821058783705,0.0703726397262715,23136,""
"year",2012,"country","SLV","SLV-EHPM","vulnerable","rural","Total","Total","Total","Total","Total","Total","Total",0.274601292292573,605771,0.000300494637530929,0.109429433132736,39385,""
"year",2012,"country","SLV","SLV-EHPM","vulnerable","urban","Total","Total","Total","Total","Total","Total","Total",0.489168467800593,1889129,0.000254370354613571,0.0520005624559724,43306,""
"year",2012,"country","SLV","SLV-EHPM","vulnerable","Total","Total","men","Total","Total","Total","Total","Total",0.406363608398492,1162486,0.000290389695089563,0.0714605562820966,39328,""
"year",2012,"country","SLV","SLV-EHPM","vulnerable","Total","Total","women","Total","Total","Total","Total","Total",0.41544242251148,1332414,0.000275172415197199,0.0662359933137533,43363,""
"year",2012,"country","SLV","SLV-EHPM","vulnerable","Total","Total","Total","Total","Total","Total","Total","Total",0.411162241565109,2494900,0.000199748937981491,0.0485815373564307,82691,""
"year",2012,"country","SLV","SLV-EHPM","middle","rural","Total","men","Total","00_04","Total","Total","Total",0.0239993093723922,2502,0.000474001978042952,1.97506507661518,1901,""
"year",2012,"country","SLV","SLV-EHPM","middle","rural","Total","men","Total","05_14","Total","Total","Total",0.0195604429124851,5130,0.000270414773369824,1.38245731234042,4729,""
"year",2012,"country","SLV","SLV-EHPM","middle","rural","Total","men","Total","15_24","Total","Total","Total",0.0389565663118608,9728,0.000387204501359424,0.993938989026184,4448,""
"year",2012,"country","SLV","SLV-EHPM","middle","rural","Total","men","Total","25_64","Total","Total","Total",0.0615287892282705,23488,0.000388924970249816,0.63210242738064,6671,""
"year",2012,"country","SLV","SLV-EHPM","middle","rural","Total","men","Total","65+","Total","Total","Total",0.0588675796768502,4638,0.000838563925343837,1.42449193587893,1409,""
"year",2012,"country","SLV","SLV-EHPM","middle","urban","Total","men","Total","00_04","Total","Total","Total",0.137223079961222,19109,0.00092205630530213,0.671939666098949,1704,""
"year",2012,"country","SLV","SLV-EHPM","middle","urban","Total","men","Total","05_14","Total","Total","Total",0.122584974391279,44757,0.000542761819912615,0.442763742137084,4312,""
"year",2012,"country","SLV","SLV-EHPM","middle","urban","Total","men","Total","15_24","Total","Total","Total",0.188067841599249,72553,0.000629139169015666,0.33452777660749,4433,""
"year",2012,"country","SLV","SLV-EHPM","middle","urban","Total","men","Total","25_64","Total","Total","Total",0.279291243030075,214730,0.000511671062716771,0.183203403431332,8285,""
"year",2012,"country","SLV","SLV-EHPM","middle","urban","Total","men","Total","65+","Total","Total","Total",0.240138923344083,30008,0.00120840115835843,0.503209201378391,1436,""
"year",2012,"country","SLV","SLV-EHPM","middle","rural","Total","women","Total","00_04","Total","Total","Total",0.0170787637088734,1713,0.000409107185615861,2.39541451939702,1807,""
"year",2012,"country","SLV","SLV-EHPM","middle","rural","Total","women","Total","05_14","Total","Total","Total",0.0189682182268873,4928,0.000267628725862478,1.41093234304483,4582,""
"year",2012,"country","SLV","SLV-EHPM","middle","rural","Total","women","Total","15_24","Total","Total","Total",0.033210332103321,7884,0.000367761202660726,1.1073698435673,4308,""
"year",2012,"country","SLV","SLV-EHPM","middle","rural","Total","women","Total","25_64","Total","Total","Total",0.0518495609729861,23136,0.00033192469958426,0.640168775502641,7995,""
"year",2012,"country","SLV","SLV-EHPM","middle","rural","Total","women","Total","65+","Total","Total","Total",0.046743286060025,3998,0.000721776572517452,1.54412886503227,1535,""
"year",2012,"country","SLV","SLV-EHPM","middle","urban","Total","women","Total","00_04","Total","Total","Total",0.135855899248472,19180,0.000911900145057247,0.671226019703009,1685,""
"year",2012,"country","SLV","SLV-EHPM","middle","urban","Total","women","Total","05_14","Total","Total","Total",0.120613015008849,43821,0.000540310053750998,0.447969942307932,4199,""
"year",2012,"country","SLV","SLV-EHPM","middle","urban","Total","women","Total","15_24","Total","Total","Total",0.169525746864771,67170,0.000596088960206066,0.351621491856079,4537,""
"year",2012,"country","SLV","SLV-EHPM","middle","urban","Total","women","Total","25_64","Total","Total","Total",0.242766890423822,239667,0.000431519209144533,0.177750437216207,10662,""
"year",2012,"country","SLV","SLV-EHPM","middle","urban","Total","women","Total","65+","Total","Total","Total",0.24417827503276,46399,0.000985513088587768,0.40360391949511,2053,""
"year",2012,"country","SLV","SLV-EHPM","middle","rural","Total","Total","Total","00_04","Total","Total","Total",0.0206059065376699,4215,0.00031410270497648,1.52433334783046,3708,""
"year",2012,"country","SLV","SLV-EHPM","middle","rural","Total","Total","Total","05_14","Total","Total","Total",0.0192657264297494,10058,0.000190241494855815,0.98746079235326,9311,""
"year",2012,"country","SLV","SLV-EHPM","middle","rural","Total","Total","Total","15_24","Total","Total","Total",0.036156104370676,17612,0.000267473427890554,0.73977391244474,8756,""
"year",2012,"country","SLV","SLV-EHPM","middle","rural","Total","Total","Total","25_64","Total","Total","Total",0.0563123072054728,46624,0.000253345212625083,0.44989314982367,14666,""
"year",2012,"country","SLV","SLV-EHPM","middle","rural","Total","Total","Total","65+","Total","Total","Total",0.0525566280018014,8636,0.00055048793820765,1.0474186779806,2944,""
"year",2012,"country","SLV","SLV-EHPM","middle","urban","Total","Total","Total","00_04","Total","Total","Total",0.136534799631999,38289,0.000648378738240261,0.474881671184072,3389,""
"year",2012,"country","SLV","SLV-EHPM","middle","urban","Total","Total","Total","05_14","Total","Total","Total",0.121601418944056,88578,0.000382931876882182,0.314907408324201,8511,""
"year",2012,"country","SLV","SLV-EHPM","middle","urban","Total","Total","Total","15_24","Total","Total","Total",0.178672999115094,139723,0.000433194592329645,0.2424510667393,8970,""
"year",2012,"country","SLV","SLV-EHPM","middle","urban","Total","Total","Total","25_64","Total","Total","Total",0.258757908283838,454397,0.000330488186919492,0.127720999567275,18947,""
"year",2012,"country","SLV","SLV-EHPM","middle","urban","Total","Total","Total","65+","Total","Total","Total",0.242575766234261,76407,0.000763748615430493,0.314849511675014,3489,""
"year",2012,"country","SLV","SLV-EHPM","middle","Total","Total","men","Total","00_04","Total","Total","Total",0.0887486242751778,21611,0.000576292936348189,0.649354219352528,3605,""
"year",2012,"country","SLV","SLV-EHPM","middle","Total","Total","men","Total","05_14","Total","Total","Total",0.0795171620118143,49887,0.000341566307965976,0.429550425749887,9041,""
"year",2012,"country","SLV","SLV-EHPM","middle","Total","Total","men","Total","15_24","Total","Total","Total",0.129475448272606,82281,0.000421141611659082,0.325267544756734,8881,""
"year",2012,"country","SLV","SLV-EHPM","middle","Total","Total","men","Total","25_64","Total","Total","Total",0.207041845888027,238218,0.000377742611621721,0.182447470945566,14956,""
"year",2012,"country","SLV","SLV-EHPM","middle","Total","Total","men","Total","65+","Total","Total","Total",0.170043386928951,34646,0.000832263581466643,0.489441898622252,2845,""
"year",2012,"country","SLV","SLV-EHPM","middle","Total","Total","women","Total","00_04","Total","Total","Total",0.0865209811205115,20893,0.000572097858116323,0.661224422917108,3492,""
"year",2012,"country","SLV","SLV-EHPM","middle","Total","Total","women","Total","05_14","Total","Total","Total",0.0782334759485301,48749,0.000340188976628749,0.43483812077142,8781,""
"year",2012,"country","SLV","SLV-EHPM","middle","Total","Total","women","Total","15_24","Total","Total","Total",0.118452887302938,75054,0.000405958363757013,0.342717153629859,8845,""
"year",2012,"country","SLV","SLV-EHPM","middle","Total","Total","women","Total","25_64","Total","Total","Total",0.183336647028662,262803,0.00032318832139609,0.17628135271044,18657,""
"year",2012,"country","SLV","SLV-EHPM","middle","Total","Total","women","Total","65+","Total","Total","Total",0.182894698641273,50397,0.000736440711563989,0.402658314885569,3588,""
"year",2012,"country","SLV","SLV-EHPM","middle","Total","Total","Total","Total","00_04","Total","Total","Total",0.0876394625010567,42504,0.000406039281011373,0.463306448286898,7097,""
"year",2012,"country","SLV","SLV-EHPM","middle","Total","Total","Total","Total","05_14","Total","Total","Total",0.0788775014074415,98636,0.000241042772596936,0.305591288131492,17822,""
"year",2012,"country","SLV","SLV-EHPM","middle","Total","Total","Total","Total","15_24","Total","Total","Total",0.123972314543847,157335,0.000292530364999403,0.235964268373758,17726,""
"year",2012,"country","SLV","SLV-EHPM","middle","Total","Total","Total","Total","25_64","Total","Total","Total",0.193891774998994,501021,0.00024593939363163,0.126843644416018,33613,""
"year",2012,"country","SLV","SLV-EHPM","middle","Total","Total","Total","Total","65+","Total","Total","Total",0.177431671187148,85043,0.000551820523679975,0.311004523593725,6433,""
"year",2012,"country","SLV","SLV-EHPM","middle","rural","Total","men","Total","Total","Total","Total","Total",0.0422434753212885,45486,0.000193842198155196,0.458868965398567,19158,""
"year",2012,"country","SLV","SLV-EHPM","middle","urban","Total","men","Total","Total","Total","Total","Total",0.213659494177514,381157,0.000306884935161019,0.143632716319196,20170,""
"year",2012,"country","SLV","SLV-EHPM","middle","rural","Total","women","Total","Total","Total","Total","Total",0.036891052775131,41659,0.000177379872091606,0.480820846108197,20227,""
"year",2012,"country","SLV","SLV-EHPM","middle","urban","Total","women","Total","Total","Total","Total","Total",0.200309147423956,416237,0.000277646053822433,0.138608774183834,23136,""
"year",2012,"country","SLV","SLV-EHPM","middle","rural","Total","Total","Total","Total","Total","Total","Total",0.039503590658576,87145,0.000131148463870605,0.331991248603458,39385,""
"year",2012,"country","SLV","SLV-EHPM","middle","urban","Total","Total","Total","Total","Total","Total","Total",0.206476106826684,797394,0.000205974437307827,0.0997570326530432,43306,""
"year",2012,"country","SLV","SLV-EHPM","middle","Total","Total","men","Total","Total","Total","Total","Total",0.149139162947302,426643,0.000210614688625643,0.141220243203365,39328,""
"year",2012,"country","SLV","SLV-EHPM","middle","Total","Total","women","Total","Total","Total","Total","Total",0.142770507888927,457896,0.00019534559915165,0.136824896149859,43363,""
"year",2012,"country","SLV","SLV-EHPM","middle","Total","Total","Total","Total","Total","Total","Total","Total",0.145772992100589,884539,0.000143253494286433,0.0982716292106993,82691,""
"year",2012,"country","SLV","SLV-EHPM","rich","rural","Total","men","Total","05_14","Total","Total","Total",9.53237958698106e-05,25,1.90638504897009e-05,19.9990467393237,4729,""
"year",2012,"country","SLV","SLV-EHPM","rich","rural","Total","men","Total","15_24","Total","Total","Total",0.000144164924673827,36,2.40257554227525e-05,16.6654652489923,4448,""
"year",2012,"country","SLV","SLV-EHPM","rich","rural","Total","men","Total","25_64","Total","Total","Total",0.000544873474092314,208,3.77698837637929e-05,6.9318631865338,6671,""
"year",2012,"country","SLV","SLV-EHPM","rich","rural","Total","men","Total","65+","Total","Total","Total",0.000495005521215429,39,7.92446996691028e-05,16.0088516739221,1409,""
"year",2012,"country","SLV","SLV-EHPM","rich","urban","Total","men","Total","00_04","Total","Total","Total",0.00249901260277907,348,0.000133793646817916,5.35386042747956,1704,""
"year",2012,"country","SLV","SLV-EHPM","rich","urban","Total","men","Total","05_14","Total","Total","Total",0.000769631070088467,281,4.5894669246995e-05,5.96320380383286,4312,""
"year",2012,"country","SLV","SLV-EHPM","rich","urban","Total","men","Total","15_24","Total","Total","Total",0.00384414991925471,1483,9.9630746851563e-05,2.5917497741836,4433,""
"year",2012,"country","SLV","SLV-EHPM","rich","urban","Total","men","Total","25_64","Total","Total","Total",0.00837626603229025,6440,0.000103939586541105,1.24088210833349,8285,""
"year",2012,"country","SLV","SLV-EHPM","rich","urban","Total","men","Total","65+","Total","Total","Total",0.00480149806739703,600,0.000195549175880301,4.07267009452972,1436,""
"year",2012,"country","SLV","SLV-EHPM","rich","rural","Total","women","Total","25_64","Total","Total","Total",0.000374259884270776,167,2.89556793494125e-05,7.73678413486152,7995,""
"year",2012,"country","SLV","SLV-EHPM","rich","urban","Total","women","Total","05_14","Total","Total","Total",0.0022899985962749,832,7.93004617009975e-05,3.46290438037797,4199,""
"year",2012,"country","SLV","SLV-EHPM","rich","urban","Total","women","Total","15_24","Total","Total","Total",0.00371760347077277,1473,9.66836238124976e-05,2.60069758844937,4537,""
"year",2012,"country","SLV","SLV-EHPM","rich","urban","Total","women","Total","25_64","Total","Total","Total",0.00467671699936489,4617,6.86662348908604e-05,1.46825721762051,10662,""
"year",2012,"country","SLV","SLV-EHPM","rich","urban","Total","women","Total","65+","Total","Total","Total",0.00141563300898322,269,8.62515527314017e-05,6.09279044668166,2053,""
"year",2012,"country","SLV","SLV-EHPM","rich","rural","Total","Total","Total","05_14","Total","Total","Total",4.78865739454898e-05,25,9.57708547395622e-06,19.9995211285276,9311,""
"year",2012,"country","SLV","SLV-EHPM","rich","rural","Total","Total","Total","15_24","Total","Total","Total",7.39052780686087e-05,36,1.23170911705142e-05,16.6660507779699,8756,""
"year",2012,"country","SLV","SLV-EHPM","rich","rural","Total","Total","Total","25_64","Total","Total","Total",0.000452923713153146,375,2.33835826861935e-05,5.16280821849723,14666,""
"year",2012,"country","SLV","SLV-EHPM","rich","rural","Total","Total","Total","65+","Total","Total","Total",0.00023734466096228,39,3.80010518990757e-05,16.0109149896213,2944,""
