"iddate","year","idgeo","isoalpha3","fuente","indicator","area","quintile","sex","education_level","age","ethnicity","disability","migration","value","level","se","cv","sample","quality_check"
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","urban","Total","Total","Total","Total","Total","Total","Total",0.415505822268058,387583,0.00051025215599464,0.122802648879721,8624,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_1","men","Total","15_29","Total","Total","Total",0.0485168426344897,1351,0.00128755386905322,2.65382864823509,393,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_2","men","Total","15_29","Total","Total","Total",0.151051792689121,8624,0.0014986910292045,0.992170302995974,764,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_3","men","Total","15_29","Total","Total","Total",0.174732639384001,12254,0.00143394480078051,0.820650798749285,899,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_4","men","Total","15_29","Total","Total","Total",0.228197383908148,20551,0.00139845116419489,0.612825239380388,1038,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_5","men","Total","15_29","Total","Total","Total",0.400408549648747,40183,0.00154671351084772,0.386283837396717,998,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_1","women","Total","15_29","Total","Total","Total",0.0840279342194188,746,0.00294439036347966,3.50406134677915,131,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_2","women","Total","15_29","Total","Total","Total",0.188083711355926,4934,0.00241272175669827,1.28279144392918,366,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_3","women","Total","15_29","Total","Total","Total",0.183953997809419,6718,0.00202743318922819,1.10214141218538,444,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_4","women","Total","15_29","Total","Total","Total",0.26328354788189,13785,0.00192473312513084,0.731049524596306,590,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_5","women","Total","15_29","Total","Total","Total",0.469168064856197,31598,0.00192299062461683,0.409872446285584,682,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_1","Total","Total","15_29","Total","Total","Total",0.0571016229168936,2097,0.00121082584013949,2.12047535304162,524,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_2","Total","Total","15_29","Total","Total","Total",0.162710318508029,13558,0.00127866020765412,0.78585071885962,1130,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_3","Total","Total","15_29","Total","Total","Total",0.17789029535865,18972,0.00117100995104501,0.658276466787635,1343,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_4","Total","Total","15_29","Total","Total","Total",0.241096506010561,34336,0.00113346820605527,0.470130498699813,1628,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_5","Total","Total","15_29","Total","Total","Total",0.428021991127224,71781,0.00120823384392336,0.28228312305669,1680,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_1","men","Total","15_64","Total","Total","Total",0.082465369368283,5471,0.0010679464676363,1.29502417295549,913,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_2","men","Total","15_64","Total","Total","Total",0.182561242780323,22916,0.00109035216255912,0.597252815522924,1659,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_3","men","Total","15_64","Total","Total","Total",0.227838321961358,33325,0.00109672013363971,0.481358940936073,1837,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_4","men","Total","15_64","Total","Total","Total",0.307522937628796,61035,0.0010358353696732,0.336831905177602,2259,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_5","men","Total","15_64","Total","Total","Total",0.522154996338973,135494,0.000980579773262115,0.187794769778578,2573,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_1","women","Total","15_64","Total","Total","Total",0.0607885138655705,1050,0.00181806151664842,2.99079776924458,245,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_2","women","Total","15_64","Total","Total","Total",0.179085222830336,9162,0.00169517150941375,0.9465725215194,691,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_3","women","Total","15_64","Total","Total","Total",0.218090318522193,18028,0.00143628593410419,0.658573908203097,936,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_4","women","Total","15_64","Total","Total","Total",0.281641398896324,33123,0.00131160271956915,0.465699547264345,1272,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_5","women","Total","15_64","Total","Total","Total",0.602258615336852,124152,0.00107796969557187,0.17898784145561,1994,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_1","Total","Total","15_64","Total","Total","Total",0.0779874665135859,6521,0.000927333874588111,1.1890806510897,1158,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_2","Total","Total","15_64","Total","Total","Total",0.181554744318986,32078,0.0009170621696961,0.505116059145693,2350,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_3","Total","Total","15_64","Total","Total","Total",0.224318456814121,51353,0.000871813977441424,0.388650131524327,2773,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_4","Total","Total","15_64","Total","Total","Total",0.297892938496583,94158,0.000813454500747461,0.273069413747379,3531,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_5","Total","Total","15_64","Total","Total","Total",0.5576182151647,259646,0.000727854802730715,0.130529237197844,4567,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_1","men","Total","15_24","Total","Total","Total",0.0604184580108914,1054,0.00180391707708741,2.98570525709582,245,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_2","men","Total","15_24","Total","Total","Total",0.12065262937356,4607,0.00166689375468544,1.38156438308897,523,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_3","men","Total","15_24","Total","Total","Total",0.150084206382188,6862,0.0016703119416412,1.11291652992972,615,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_4","men","Total","15_24","Total","Total","Total",0.205143201169691,11926,0.00167476614200434,0.816388811549744,688,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_5","men","Total","15_24","Total","Total","Total",0.294395116537181,15915,0.00196023468311298,0.665851630342994,553,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_1","men","Total","25_64","Total","Total","Total",0.0903308928790544,4417,0.00129632628307697,1.4350863162757,668,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_2","men","Total","25_64","Total","Total","Total",0.209626635829679,18309,0.00137730555881997,0.657027936058197,1136,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_3","men","Total","25_64","Total","Total","Total",0.263195584066836,26463,0.00138878548882303,0.527662914158302,1222,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_4","men","Total","25_64","Total","Total","Total",0.349933731419858,49109,0.0012731632029249,0.363829802219705,1571,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_5","men","Total","25_64","Total","Total","Total",0.582091223287738,119579,0.00108818901752976,0.186944756078524,2020,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_1","women","Total","15_24","Total","Total","Total",0.0630210070023341,378,0.00313764904989565,4.97873518552225,86,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_2","women","Total","15_24","Total","Total","Total",0.207118708936659,3247,0.00323654963107143,1.56265440610739,225,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_3","women","Total","15_24","Total","Total","Total",0.141920204044453,3116,0.00235509993553171,1.65945360027389,267,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_4","women","Total","15_24","Total","Total","Total",0.223794495910957,6595,0.00242789756852329,1.08487814172574,370,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_5","women","Total","15_24","Total","Total","Total",0.389712566216343,12433,0.00273038353757797,0.700614702801816,334,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_1","women","Total","25_64","Total","Total","Total",0.0596008869179601,672,0.00222958580856244,3.74086011778891,159,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_2","women","Total","25_64","Total","Total","Total",0.16669954626159,5915,0.00197859930592823,1.18692542979292,466,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_3","women","Total","25_64","Total","Total","Total",0.245638888431318,14912,0.0017471042566206,0.711249048462088,669,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_4","women","Total","25_64","Total","Total","Total",0.300982550091901,26528,0.00154501632170747,0.513324218043776,902,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_5","women","Total","25_64","Total","Total","Total",0.641175153953432,111719,0.00114909098774565,0.179216393626679,1660,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_1","Total","Total","15_24","Total","Total","Total",0.0610843322100414,1432,0.00156412556536266,2.56060025340761,331,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_2","Total","Total","15_24","Total","Total","Total",0.145819795399268,7854,0.00152070784838193,1.04286790707537,748,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_3","Total","Total","15_24","Total","Total","Total",0.147435613280731,9978,0.00136283803146101,0.924361489829496,882,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_4","Total","Total","15_24","Total","Total","Total",0.211417286881878,18521,0.00137953240229492,0.652516368288128,1058,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_5","Total","Total","15_24","Total","Total","Total",0.329769784674802,28348,0.00160347299467179,0.486240119376927,887,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_1","Total","Total","25_64","Total","Total","Total",0.0845728150499393,5089,0.00113429616500577,1.34120658551566,827,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_2","Total","Total","25_64","Total","Total","Total",0.197225297987364,24224,0.0011353676899658,0.575670414268328,1602,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_3","Total","Total","25_64","Total","Total","Total",0.256585964825242,41375,0.00108762522507442,0.423883366268762,1891,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_4","Total","Total","25_64","Total","Total","Total",0.331050088411912,75637,0.0009845173204702,0.297392254203299,2473,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_5","Total","Total","25_64","Total","Total","Total",0.609206391849786,231298,0.000791866988638015,0.129983368400584,3680,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_1","men","Total","Total","Total","Total","Total",0.082465369368283,5471,0.0010679464676363,1.29502417295549,913,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_2","men","Total","Total","Total","Total","Total",0.184170483967337,23118,0.00109406873256481,0.594052156999732,1659,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_3","men","Total","Total","Total","Total","Total",0.231639615495057,33881,0.0011031059012517,0.476216427355987,1837,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_4","men","Total","Total","Total","Total","Total",0.309578632861901,61443,0.0010377479487008,0.335213040741001,2259,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_5","men","Total","Total","Total","Total","Total",0.52948861227793,137397,0.000979835270881587,0.185053133941107,2573,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_1","women","Total","Total","Total","Total","Total",0.0607885138655705,1050,0.00181806151664842,2.99079776924458,245,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_2","women","Total","Total","Total","Total","Total",0.179671618451916,9192,0.00169733802516555,0.944689005303193,691,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_3","women","Total","Total","Total","Total","Total",0.218707281371351,18079,0.00143774851662226,0.657384842245401,936,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_4","women","Total","Total","Total","Total","Total",0.281641398896324,33123,0.00131160271956915,0.465699547264345,1272,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_5","women","Total","Total","Total","Total","Total",0.602593332815896,124221,0.00107781540395656,0.178862815975738,1994,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_1","Total","Total","Total","Total","Total","Total",0.0779874665135859,6521,0.000927333874588111,1.1890806510897,1158,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_2","Total","Total","Total","Total","Total","Total",0.182867815604041,32310,0.000919633866753148,0.502895418592634,2350,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_3","Total","Total","Total","Total","Total","Total",0.22696993390964,51960,0.000875451221060173,0.385712418371987,2773,""
"year",2007,"country","SLV","SLV-EHPM","tasa_contrato_indefinido","Total","quintile_4","Total","Total","Total","Total","Total","Total",0.299183750949127,94566,0.000814465278148862,0.272229115239402,3531,""
